PORT_ID,SEQ,TITLE,CONTENT
L25266,90,Location name,Skjolden
L25266,2250,Intro - CRU,Skjolden is Norwegian through and through. This fishing village is set at the inner end of Sognefjorden &#8211; the world&#8217;s longest fjord &#8211; and it&#8217;s surrounded by sheer valley walls green-cloaked hills and jagged mountain peaks. It&#8217;s also your gateway to the Jostedalsbreen National Park a vast expanse of shimmering lakes and icy glaciers.<br /><br />&#8226; The largest glacier in mainland Europe calls the Jostedalsbreen National Park home. Head here to join a guided walking tour over the blue ice.<br />&#8226; A wooden stave church is a spectacular example of Medieval architecture and the Urnes Stave Church &#8211; beside the Sognefjorden &#8211; is the only one in the world to have made it on to the UNESCO World Heritage list. Travel to the village of Luster to see the well-preserved building in all its glory.<br />&#8226; At 218 metres tall the Feigumfossen Waterfall is one of Scandinavia&#8217;s highest. Pay it a visit to see the white waters thundering down a jagged rock face.
L27761,90,Location name,Gijon
L27761,2250,Intro - CRU,Gijon has one foot planted in the past and one in the present. Some parts of this coastal old town date back to the fifth century while new trendy bars restaurants and shops bring this Spanish city into the modern era. It&#8217;s got lots going for it on the nature front too. Set in the Bay of Biscay there&#8217;s no shortage of photo-worthy views. There are plenty of walking and cycling routes set out so you can explore the long stretches of sand and follow streams that cut through pretty woodland and meadows.<ul><li>Wander around the old quarter of Gijon known as Cimadevilla. Here you&#8217;ll pass old fishing houses time-stamped churches and the 17th-century Revillagigedo Palace.</li></ul><ul><li>Take a trip back to Roman times with a visit to the ancient baths at Campa Valdes or head to Campa Torres where you can see the ruins of a hill fort that&#8217;s over two thousand years old.</li></ul><ul><li>Pay a visit to San Lorenzo Beach. The caramel-coloured sand hugs the curve of the bay for over a kilometre and it&#8217;s backed by restaurants that plate up net-fresh seafood.</li></ul>
L29645,90,Location name,Haugesund
L29645,2250,Intro - CRU,What better way to experience Norway than with a visit to its birthplace? The battle that marked the unification of 29 Norwegian kingdoms into one country took place in the Haugalandet region &#8211; just down the road from Haugesund &#8211; in the year 872. Nowadays the town is home to pretty pastel coloured buildings and stunning natural landscapes. Plus it&#8217;s becoming a hotspot for glitzy film and music festivals.<ul><li>Pay a visit to Haraldshaugen &#8211; it&#8217;s the national monument of Norway and commemorates the unification of the country. Its tall granite obelisk is surrounded by 29 memorial stones &#8211; one for each former kingdom.</li></ul><ul><li>See the town from above at Haugesund&#8217;s best viewpoint &#8211; on top of Steinsfjellet Mountain. If you look over the fir tree forests you can see out to the North Sea and the picturesque islands that are dotted along the coast.</li></ul><ul><li>In Haugesund you&#8217;re within easy reach of Karm&#248;y island where you&#8217;ll find some of the most beautiful beaches in Norway. They&#8217;ve got soft white sand and there are some grassy dunes to hike along too.</li></ul>
CMS003,90,Location name,Brest
CMS003,2250,Intro - CRU,Jutting into the Atlantic from France&#8217;s northwesternmost region of Brittany Brest offers up natural beauty and history in equal measures. Bombed heavily during World War Two the city was rapidly rebuilt. Today it remains one of France&#8217;s most important shipping and military ports. <br /><br />&#8226; If you fancy coming face-to-face with parrotfish seals and penguins don&#8217;t miss Oc&#233;anopolis. With three zones featuring tropical temperate and polar ecosystems the eye-popping colours and diversity of marine life on show here is phenomenal.<br />&#8226; Keep a couple of hours free for a wander around the Jardin du Conservatoire Botanique National de Brest &#8211; a beautiful botanical garden with rare plants streams and waterfalls.<br />&#8226; Gaze through a window into the past with a trip to Tour Tanguy a 14<sup>th</sup>-century castle which allows you a glimpse of pre-war Brest.
L34781,90,Location name,Elba
L34781,2250,Intro - CRU,The roll call of residents here includes none other than Napoleon Bonaparte. The exiled French leader escaped after 9 months but once you clock the forested mountains sun-drenched countryside and beautiful beaches you&#8217;ll wonder why he ever wanted to leave. The island is a haven for walkers and cyclists too thanks to a spaghetti-like network of trails criss-crossing the landscape.<br /><br />&#8226; Hit the beach - the island is ringed with around 150 of them ranging from pebbled coves to belts of Caribbean-style white sand.<br />&#8226; The old quarter of the capital Portoferraio is perfect for wandering with a pair of centuries-old forts and a tangle of narrow streets.<br />&#8226; You can get fantastic aerial views of the island from Monte Perone its highest mountain. You can drive up or hike if you&#8217;re feeling energetic.
002845,90,Location name,Tarragona
002845,2250,Intro - CRU,You get a real mix of laid-back beach life and ancient history in Tarragona. The Catalonian city clusters along the coastline and lines up a handful of sandy beaches a walled old town and a collection of UNESCO-listed Roman ruins. Plus Barcelona is within easy daytripping distance.<br /><br />&#8226; There are a handful of Roman ruins scattered about the city but the most impressive is the amphitheatre which comes with views of the Mediterranean Sea.<br />&#8226; Spend some time exploring the Medieval old town &#8211; a spiderweb of little lanes that lead up to the city&#8217;s honey-coloured cathedral.<br />&#8226; Barcelona is just an hour&#8217;s drive away. Fairy tale architecture Gothic churches and pocket-sized tapas bars decorate the city.
L38041,90,Location name,Mindelo
L38041,2250,Intro - CRU,Mindelo&#8217;s streets constantly ring with the sound of traditional morna music. And the city gets even livelier at certain times of the year when Rio-esque carnivals parade through its cobblestoned streets. These characteristics have helped cement cosmopolitan Mindelo as the cultural capital of the Cape Verde Islands. Looks-wise the city has endured a bit of a time-warp. And the results are lovely colonial buildings coloured in pastel yellow pink and blue.<br /><br />&#8226; Tee off on the Cape Verde Islands&#8217; only golf course. It&#8217;s a modest nine-holer but what sets it apart is the lack of grass &#8211; here you drive across baked mud rather than smooth fairways. <br />&#8226; People&#8217;s Palace is a great example of Mindelo&#8217;s colonial architecture. Its style mimics similarly-aged grand buildings in India with a pale-pink exterior and a fa&#231;ade of columns. <br />&#8226; Being a harbour town seafood is big business here. Visit the bustling fish market where vendors trade their net-fresh hauls. It&#8217;s just past the picturesque Torre de B&#233;lem a fortress-like tower modelled on a similar building in Lisbon.
L38042,90,Location name,Trujillo
L38042,2250,Intro - CRU,Christopher Columbus first landed here over 500 years ago. Since then the area has been under the control of the Spanish the Dutch the English and even pirates. Centring on the city of Trujillo the Banana Coast is named after the 20th-century banana boom when millions of the fruit were shipped out of the port each year. These days it&#8217;s the picturesque setting at the touch-point between the rainforest and the Caribbean Sea that draws the crowds.<br /><br />&#8226; Campo del Mar is a half-hour drive from Trujillo&#8217;s port the Banana Coast Landing. It&#8217;s made up of four huge parks including a Heritage Park that showcases the area&#8217;s Mayan history and a Wildlife Park where monkeys birds and big cats thrive. <br />&#8226; Follow in the footsteps of Columbus and venture in to the historical town of Trujillo. Here you&#8217;ll stumble across 19th-century French and Spanish colonial-style buildings plus an ancient hilltop fortress. <br />&#8226; It&#8217;s a little-known fact that Honduras is home to the second-largest rainforest canopy outside the Amazon. And a great way to penetrate the jungle is by commandeering your own quad bike.
L38049,90,Location name,Kings Wharf
L38049,2250,Intro - CRU,Catherine Zeta-Jones and Michael Douglas set up home in Bermuda. Mark Twain famously declared his affection for the island. And big-wigs from the States have been weekending on the island for years. It&#8217;s really no surprise though. In Bermuda you get striking pink-sand beaches a coral reef that provides a kaleidoscopic underwater scene and pretty towns that have skipped time since the British ruled 400 years ago. The island&#8217;s big with sporty types as well thanks to golf courses and sailing clubs.<br /><br />&#8226; You can spend a day in the King&#8217;s Wharf port itself. It&#8217;s home to Bermuda&#8217;s Maritime Museum a snorkel park and historical buildings that have been restored and repurposed as things like shops pubs and a cinema. <br />&#8226; Twin 100-foot-high turrets mean the Clocktower Mall is hard to miss. It&#8217;s a lovely flagstone building from the 1850s which now houses one of the island&#8217;s biggest shopping centres. Here you&#8217;ll come across perfumeries boutique clothing outlets and artisans peddling handicrafts. <br />&#8226; There are coral reefs and shipwrecks dotted along Bermuda&#8217;s shorelines where hoards of marine life thrive. Glass-bottomed boat tours offer a way to see beneath the surface without getting wet.
L39802,90,Location name,Ermoupoli
L39802,2250,Intro - CRU,Ermoupoli opens the door to Syros a little-known Greek island in the Cyclades. This place still wears the face it did long ago so expect Medieval churches untouched countryside and waterfront restaurants that have been passed down for generations.<br /><br />&#8226; Ermoupoli is Syros&#8217; capital and its rainbow-coloured buildings cling to a series of hills. Get lost in the cobbled backstreets and check out the contrast between the Greek Orthodox and Roman churches. <br />&#8226; If you&#8217;re after some beach time head for Vari Bay a pretty eastern town fronted by a slither of silvery sand. Behind the shore you&#8217;ll find a sprinkling of tavernas with all-Greek menus.
002636,90,Location name,Split
002636,2250,Intro - CRU,Over the past few years Split has been staking its claim on the city-break map of Europe. Right in the heart of the Dalmatia region this heart-stealer of a city has got pavement caf&#233;s plenty of history and a confetti of islands sprinkled off its coast.<br /><br />&#8226; Navigate your way to the Cathedral of St Domnius whose 13th-century oak doors depict scenes from Christ&#8217;s life then delve into the shops and bars in the surrounding warren of lanes.<br />&#8226; Take a trip to the waterfalls at Krka where the cascades of white water cover a 2-mile area.<br />&#8226; Bol on the island of Brac offers up a classically Croatian beach &#8211; a slick of white pebbles lapped by Bombay Sapphire-blue waters.
L42265,90,Location name,Port Zayed (for Abu Dhabi)
L42265,2250,Intro - CRU,Oil was discovered here back in the Fifties. Since then Abu Dhabi&#8217;s been transformed from a fishing village into a modern metropolis. It&#8217;s not quite as well-known as its neighbour Dubai but it has its own personality with a Middle East-meets-Manhattan feel. Anchoring in Port Zayed the UAE&#8217;s laid-back capital is half an hour&#8217;s drive. It&#8217;s often dubbed the Arabian Jewel and it&#8217;s no surprise when flashy skyscrapers share postcodes with lavish Islamic landmarks.<br /><br />&#8226; Make a beeline for The Corniche an eight-kilometre-long promenade which ticks off play areas caf&#233;s and a Blue Flag beach. The whole route is perfectly-manicured with palms and artistically-shaped topiary. There&#8217;s even a separate cycle path so it&#8217;s a great spot for a scenic ride.<br />&#8226; The mammoth Sheikh Zayed Grand Mosque is a must-see. It&#8217;s one of the world&#8217;s largest with room for 40000 worshippers. Inside it&#8217;s all marble-clad walls and impressive carvings.<br />&#8226; For a taste of life in the desert head out to Liwa Oasis for the day. It&#8217;s home to a huge rolling sand dune making it the place for dune-buggy rides sand-surfing and camel treks.
L42266,90,Location name,Port Rashid (for Dubai)
L42266,2250,Intro - CRU,Dubai is the city that needs little introduction. It&#8217;s tossed out the rule book &#8211; case in point the ear-popping 828-metre-tall Burj Khalifa. Throw in the extravagant Palm Jumeirah and this just about sums up the city&#8217;s love of lavish manmade spectacles. Modern structures aside it&#8217;s a heady mix of spice-scented souks and gold markets. Venture a little further out and you&#8217;ll find Dubai&#8217;s natural adventure playground &#8211; the desert.<br /><br />&#8226; Start your sightseeing from the top with a visit to the observation deck of the world&#8217;s tallest tower the Burj Khalifa. It&#8217;ll give you a real bird&#8217;s-eye view over the coast the city and the desert.<br />&#8226; Dubai is known for its gold &#8211; haggle for it and you can shave a lot off the price. The 50-year-old Gold Souk is a great place to head whether you&#8217;re buying or just browsing. Here more than 300 jewellers come laden with around 10 tonnes of gold.<br />&#8226; Believe it or not there&#8217;s more to do than shop at The Dubai Mall. As well as over 1200 stores it&#8217;s got a huge aquarium an ice rink and a cinema complex.
002111,90,Location name,Port Sultan Qaboos (for Muscat)
002111,2250,Intro - CRU,The ancient walled city of Muscat is wedged into a mountain-cocooned bay just 20 minutes&#8217; drive from Port Sultan Qaboos. It&#8217;s only 250 miles from king of the Emirates Dubai but looks-wise the two cities are chalk and cheese. Muscat is making its own path going heavy on history with ruins forts and mosques aplenty. Strict building policies have helped give the city its attractive edge. And it&#8217;s prime diving hiking and nature-spotting territory thanks to its mountainous by-the-sea setting.<br /><br />&#8226; The Grand Mosque is a great example of modern Islamic architecture. And inside they went all out &#8211; there&#8217;s a Swarovski chandelier and a 21-tonne Persian carpet covering the huge prayer hall.<br />&#8226; Muscat&#8217;s waters teem with underwater life. Take a tour out into the open sea and chances are you&#8217;ll be greeted by playful dolphins. Opt to dive and you&#8217;ll get to share waters with whale sharks barracudas and turtles.<br />&#8226; There are a couple of museums in town where you can learn about the city&#8217;s past. You can follow in the footsteps of Prince Charles at Bait Al-Zubair. It&#8217;s a traditional house filled with weapons costumes and household items from Bedouin to colonial times.
L42262,90,Location name,Khasab
L42262,2250,Intro - CRU,This corner of Oman has been dubbed the &#8216;Norway of Arabia&#8217; thanks to its fjord-like inlets and mountainous coastline. Back in the 17<sup>th</sup> century the Portuguese took advantage of the natural shelter provided by the fjords &#8211; or khors &#8211; and founded Khasab as a fort town. And the city has held on to its old-world feel ever since with its fish markets low-rise houses and domed mosques.<br /><br />&#8226; Traditional dhow boats launch from Khasab&#8217;s harbour headed for the calm waters beyond the khors. You might even be escorted by a pod of dolphins &#8211; they thrive in these parts and are often spotted alongside boats.<br />&#8226; Take a drive up into Khasab&#8217;s magnificent mountains. Along the way you&#8217;ll pass cliff-hugging villages populated by Bedouin people and there&#8217;ll be pit-stops to take panorama-mode photos of the landscape.<br />&#8226; You can pay a visit to Khasab Castle the city&#8217;s Medieval Portuguese stronghold. Its walls house artefact-filled museums and because it&#8217;s on the seafront it offers widescreen views of the horizon from its towers.
L44064,90,Location name,Bremerhaven
L44064,2250,Intro - CRU,The harbour is the lifeblood of Bremerhaven. The town&#8217;s maritime history is proudly on show around the port with old-fashioned ships and submarines retired to the water&#8217;s edge. Most of the town&#8217;s historic buildings were flattened during the Second World War but parts of the port were spared so that Allied troops could bring in supplies once it was captured. Some of the newest additions include a futuristic museum and a scaled-down version of Dubai&#8217;s sail-like Burj Al Arab. <br /><br />&#8226; The harbour at Bremerhaven has been turned into a floating history lesson. You can tour the Wilhelm Bauer a decommissioned U-boat or nose around the Seute Deern a three-mast sailing ship from 1924. There&#8217;s also a maritime museum on dry land.<br />&#8226; It might sound like a theme park but Helgoland has a much more colourful history. Made up of two tiny islands in the North Sea it&#8217;s a blend of sandy beaches and unusual landmarks. Make sure you check out the teetering sea stacks and deserted military bunkers on these quirky little islands. <br />&#8226; Klimahouse brings an injection of modern architecture to Bremerhaven&#8217;s harbourside. This sleek silver building is home to an interactive museum where visitors come in their droves to experience climate zones from around the world. From subtropical temperatures to the Alaskan wilderness there&#8217;s a bit of everything here.
L44068,90,Location name,Piombino (for Siena &amp; Pisa)
L44068,2250,Intro - CRU,Piombino is the gateway to the Tuscan cities of Siena and Pisa. Hilly Siena is packed with Gothic architecture Medieval monuments and hundreds of restaurants. Pisa meanwhile is home to the legendary leaning tower.<br /><br />&#8226; Siena&#8217;s sloping Piazza del Campo is the setting for the famous Palio horse race featured in the James Bond film Quantum of Solace. Make a wish at the Gaia Fountain climb to the top of the Torre del Mangia bell-tower or watch the world go by over a scoop of gelato.<br />&#8226; The Siena Cathedral is an Italian work of art. Inside it&#8217;s filled with elaborate floor mosaics painted naves propped up by black-and-white marble pillars and masterpieces by the likes of Donatello and Michelangelo.<br />&#8226; Take selfies with the 11<sup>th</sup>-century Leaning Tower of Pisa which sways to one side because of an error made during construction. You can also climb the 297-step spiral staircase for an elevated view of the nearby Duomo and the Baptistery of St John.
L44069,90,Location name,Taranto
L44069,2250,Intro - CRU,Taranto is surrounded by a natural harbour so this city and seafood go hand in hand &#8211; it&#8217;s particularly well-known for oysters and mussels. The historical old town spreads over an island while the new town is all about sleek and stylish palm-lined avenues.<br /><br />&#8226; Taranto has an interesting history &#8211; it dates back to the year 706 BC when it was founded as a Greek-Spartan colony. The Museo Nazionale Archeologico holds hundreds of artefacts from their reign including terracotta figures glassware and jewellery.<br />&#8226; For a dose of some more recent history visit the 15<sup>th</sup>-century Aragonese Castle. Dominated by four big circular towers it guards the bridge that joins the new and old towns.<br />&#8226; In Taranto&#8217;s modern district age-old monuments make way for swanky shops. Stretch the purse strings on the Via d&#8217;Aquino before tucking into a plate of seafood linguine at one of the waterfront restaurants.
L44071,90,Location name,Harstad
L44071,2250,Intro - CRU,You&#8217;ll find Harstad in Troms county northern Norway spread across the country&#8217;s largest coastal island of Hinnoya. With a mountainous backdrop white sandy beaches and a sprinkling of fjords and rivers its biggest draw is its jaw-dropping natural scenery. It has more than just good looks going for it though. There&#8217;s plenty of history old churches and cosy cafes and restaurants to take in too.<br /><br />&#8226; Make the most of Harstad&#8217;s surroundings. For 360-degree vistas pull on your hiking boots and head for the mountains of Keipen.<br />&#8226; Nudged up alongside Trondenes Church one of Norway&#8217;s largest Medieval churches you&#8217;ll find the Trondenes Historical Centre. Here an ultra-modern interactive museum offers an insight into the region&#8217;s 1000-year history.<br />&#8226; For sure-fire family fun swap lake views for chutes and slides water cannons and wave pools at Grottebadet an indoor waterpark built deep inside a mountain.
001181,90,Location name,Castries
001181,2250,Intro - CRU,St Lucia&#8217;s skyline is high rise. But it&#8217;s not the hotels that make this island look serrated against the sky it&#8217;s the mountains. The Pitons are 2 of the biggest. Both their summits tower at least 2000 feet above sea level and their slopes are coiffured with a mane of dense green rainforest. At their feet meanwhile banana plantations give way to syrup-coloured beaches and some of the best coral reefs in the Caribbean.<br /><br />&#8226; If you can&#8217;t choose between snorkelling and scuba diving get the best of both worlds on a snuba experience. You&#8217;ll wear a mask and fins and you&#8217;ll also have access to an air supply so you can explore deeper for longer.<br />&#8226; Pick up a bargain in the Castries market an amazing swirl of crafts fruits and the hum of Creole conversation. For a more upmarket but still good value shopping experience try Pointe Seraphine a duty-free shopping centre next to the harbour.<br />&#8226; Get a bird&#8217;s eye view of St Lucia&#8217;s rainforests at the Treetop Adventure Park in Dennery. You&#8217;ll whiz your way through the canopy using a series of zip lines and look down on the giant ferns and wild orchids that grow here.
L46050,90,Location name,San Juan
L46050,2250,Intro - CRU,From a huge sea-facing fortress to the colour-splashed old quarter the Puerto Rican capital is choc-full of colonial character. Explore the narrow streets and you&#8217;ll lose count of the number of jazzy murals and tucked-away squares along the way. It all culminates in a maze-like peninsula beside the Caribbean Sea which has long sandy beaches stretching down one side and a smart harbourfront promenade lining up bars and restaurants on the other.<ul><li>The city&#8217;s most-striking landmark Castillo San Felipe del Morro has stood firm on San Juan&#8217;s headland for centuries. The fortress was built by the Spanish to protect the port from enemy ships and was also used as a US military base prior to the First World War.</li><li>Old San Juan is a charming mix of open-air caf&#233;s column-front plazas and brightly coloured townhouses. Many consider this to be the real heart of San Juan and it certainly has an old-school charm that you won&#8217;t find elsewhere.</li><li>Plaza las Americas takes care of the demand for modern retail therapy. It&#8217;s the biggest mall in the Caribbean and you&#8217;ll find it right in the middle of San Juan. Among the 300 stores is the world&#8217;s largest JC Penney plus a cinema and a restaurant area.</li></ul>
L46052,90,Location name,Santo Tomas de Castilla
L46052,2250,Intro - CRU,This place carries the responsibility of being the biggest port on Guatemala&#8217;s eastern coast. It shares a cut-away portion of the shoreline with lively Puerto Barrios where modern shopping malls sit shoulder-to-shoulder with traditional street-sellers. You won&#8217;t find any beaches here but boat trips to Punta de Palma are a breeze &#8211; it&#8217;s just around the headland and lines up one of the most impressive sandy sweeps in the country.<ul><li>You can make the most of Santo Tomas de Castilla&#8217;s natural side at Las Escobas &#8211; a glass-like river where waterfalls tumble into a tucked-away stream. As swimming spots go this one&#8217;s up there with the best of them.</li><li>Head into Puerto Barrios and you can sniff out a bargain at La Pradera Mall. It reels off restaurants clothing stores and a games arcade in its repertoire and you can reach it in five minutes by cab.</li><li>Seafood is a popular part of the local diet here and some of the best dishes can be found in the harbourside restaurants. A coconut seafood stew called tapado is one of the top picks and shellfish ceviche and grilled shrimp are also worth a try.</li></ul>
000703,90,Location name,Nassau
000703,2250,Intro - CRU,Nassau holds the number one spot when it comes to Bahamian towns. It&#8217;s the capital of the 700-strong archipelago and spreads out across the tropical island of New Providence. Grand colonial buildings and bustling marketplaces strike a balance with postcard-worthy beaches and luxury hotels. It&#8217;s got its fair share of history too &#8211; look to the hills above downtown Nassau and you&#8217;ll see an 18th-century fort that was built to ward off pirates.<ul><li>You&#8217;ll find the rosy pink Parliament House in the heart of the Old Town with a statue of Queen Victoria taking pride of place out front. Wander through the time-worn streets and you&#8217;ll find more bright paint jobs and shutter-fronted windows on the colonial-style properties.</li><li>With central Nassau covering the culture Paradise Island takes care of luxury. It&#8217;s anchored off the northern coast of New Providence and lines up super-swanky hotels and palm-lined beach resorts.</li><li>From seaborne villains to Bahamian crafts Nassau&#8217;s history is brought to life by museums dotted throughout the colour-splashed streets. There&#8217;s an interactive pirate museum the country&#8217;s National Gallery and a mansion house where you can learn about the 18th-century slave trade.</li></ul>
002272,90,Location name,St Thomas
002272,2250,Intro - CRU,St Thomas might be small in size but it knows what its doing when it comes to sunbathing and sightseeing. The capital Charlotte Amalie looks like a Caribbean postcard with jungle-clad mountains framing the colourful harbour. Danish architecture fills the cobbled streets courtesy of the island&#8217;s 17th-century Scandinavian settlers and the centre of town is just a stone&#8217;s throw from a handful of beaches.<ul><li>For lazy days on sugar-white sands look no further than Magens Bay. This crescent-shaped beach is St Thomas&#8217; top-rated sunbathing spot and the blanket of trees over its shoulder makes it feel a million miles from civilisation.</li><li>Local legend has it that Blackbeard&#8217;s Castle was actually used as a lookout post by the infamous pirate. Whether that&#8217;s true we don&#8217;t know but you&#8217;ll see pirate statues and a Jolly Roger flag as you tour the time-worn waterside watchtower.</li><li>Charlotte Amalie is the casting-off point for boat trips to Water Island and Hassel Island &#8211; which are both anchored in the mouth of the picturesque harbour. You&#8217;ll find crumbling British fortresses unspoilt beaches and an abandoned US military base split between the two.</li></ul>
L47106,90,Location name,St Nazaire (for Nantes)
L47106,2250,Intro - CRU,The popular city of Nantes sits on the banks of the Loire Valley an hour&#8217;s drive from the port of St Nazaire. This time-stamped city can trace its roots back to Medieval times so historic buildings from all different eras line the streets. During a day&#8217;s exploring you can tick off the Medieval Gothic and Renaissance architecture that&#8217;s dotted around the old town as well as a royal castle pretty gardens and whole host of galleries and museums.<ul><li>Start your sightseeing from the top with a visit to the observation deck of the Tour Bretagne. This 37-storey skyscraper will give you a 360-degree view over the city and you can dine on a terrace on the 32nd floor.</li></ul><ul><li>Make like a royal and tour the Ch&#226;teau des Ducs de Bretagne. This huge castle was built in the late 15th century by the last Duke of Brittany and was home to royalty for many years. Nowadays it also houses the Nantes History Museum.</li></ul><ul><li>Pay a visit to Les Machines de l&#8217;&#238;le. Two French artists came together to transform old wooden shipyards into this robot-themed project. It includes a 12-metre-high mechanical elephant which visitors can ride around the site.</li></ul>
L47107,90,Location name,Porto Torres
L47107,2250,Intro - CRU,Porto Torres is anchored on the northern shores of Sardinia and the town&#8217;s got a history book to rival Italy&#8217;s longest-standing settlements. You&#8217;ll see the caramel-coloured Aragonese tower as you pull into port which takes centre-spot in a piazza named after Christopher Columbus. Leave the harbourside behind and you&#8217;ll soon be among shutter-fronted townhouses and traditional caf&#233;s. Time-worn churches each tell their own story and the town&#8217;s Roman aqueducts bridges and temples are still in one piece.<ul><li>The Basilica of San Gavino dominates the tourism scene here. This huge Romanesque cathedral dates back to the 11th century and there&#8217;s an ancient crypt beneath the main chamber. Outside carved archways and columns show a Gothic Catalan influence on the building.</li></ul><ul><li>Ferries are ten-a-penny in these parts and one of the top places to visit is the island of Asinara. It&#8217;s located just off Sardinia&#8217;s north coast and despite being a prison for many years was made a national park in 1997. These days the main attraction&#8217;s a colony of albino donkeys which is where the island&#8217;s name &#8211; meaning donkey-inhabited &#8211; comes from.</li></ul><ul><li>Spiaggia di Balai is the standout beach in Porto Torres. This pocket of butter-coloured sand is tucked away from the coastal road and the water&#8217;s so calm it looks like glass. Turn your gaze to the grassy headland and you&#8217;ll see the pretty Balai Vicino &#8211; a simple whitewashed church where three Roman martyrs are believed to be buried.</li></ul>
L47118,90,Location name,Bodo
L47118,2250,Intro - CRU,You&#8217;ll find Bodo just north of the Arctic Circle perched on a peninsula with a backdrop of rocky peaks and dramatic fjords that make it incredibly easy on the eye. Known as the Sea Eagle Capital it has the largest population of white-tailed eagles in Europe. And during summer it conjures a little bit of magic in the form of a midnight sun which bathes the city in daylight around the clock.<ul><li>Hop in a speedboat and head out to see the natural phenomenon of the world&#8217;s strongest whirlpool. It&#8217;s known as Salstraumen and in this 150-metre-wide passage the sea travels at a white-knuckle 40 kilometres per hour.</li></ul><ul><li>Splash the cash in Glasshuset a glass-roofed pedestrian shopping area in the city centre. It&#8217;s a great place to hunt for souvenirs or give your wardrobe a Nordic twist. Or there&#8217;s City Nord the largest shopping centre in the region just a five-minute drive away.</li></ul><ul><li>Visit the Bodo Cathedral. The original building was destroyed during the Second World War and so in 1946 a competition was held to decide who would design its replacement. A decade later the huge new cathedral was unveiled featuring a staggering 12-metre-high stained-glass window.</li></ul>
L47222,90,Location name,Rosendal
L47222,2250,Intro - CRU,Rosendal gives you Norway at its natural best. The village comes up trumps in the view department &#8211; it&#8217;s hemmed in by mint-coloured mountains on three sides and a fjord on the other. And it all backs on to the Folgefonna National Park which is home to turquoise lakes trickling waterfalls and one of the country&#8217;s biggest glaciers.<ul><li>In Rosendal the sightseeing list&#8217;s made up of valleys lakes rivers and waterfalls. So pull on your walking boots to explore the trails surrounding the village.</li></ul><ul><li>Step out onto the Folgefonna glacier for a guided hike around its frost-white plains and icy crevasses. There&#8217;s also the option to kayak between the icebergs down below.</li></ul><ul><li>Take a look around the only barony in Norway. This 17th-century estate has plenty of period features like tapestries a well-preserved library and a 300-year-old rose garden.</li></ul>
002847,90,Location name,Southampton
002847,2250,Intro - CRU,<strong>Car:</strong> Southampton Port has two major motorways at its fingertips- the M3 and M27 are both half an hour&#8217;s drive away. Head to the City Cruise Terminal Solent Road Western Docks Southampton SO15 1HJ. When you arrive make sure you have your Marella Cruises paperwork ready. The port staff will direct you to the luggage drop area and show you where to park your car.<br /> <br /><strong>Coach:</strong> Weve teamed up with intercruises to provide you with transfers to Southampton Port with lots of pick up points across the UK- log onto <a target=_blank href=http://www.intercruises.com/thomson>www.intercruises.com/marella</a> or call 0131 297 4391 to book your seat.<br /> <br /><strong>Train: </strong>Southampton Central Station is between five and 15-minute cab ride from the port depending on your dock gate. It has links to Brighton Cardiff and Manchester to name a few. From London you can reach Southampton in just over two hours.<br /> <br /><strong>Air: </strong>Southampton Airport is just 10 miles away from Southampton Port so a taxi journey shouldn&#8217;t take much longer than 20 minutes. You can fly here from plenty of UK airports including Manchester Edinburgh and Newcastle.
L47722,90,Location name,Rostock
L47722,2250,Intro - CRU,Rostock port is tucked away at the mouth of the Warnow river on the Baltic sea. The city itself is an 800-year-old harbour city with the historical architecture to prove it. Along with 19th-century gabled houses with colourful fronts there&#8217;s a trio of Gothic 13th-century churches. You&#8217;ve got Marienkirche Petrikirche and Nikolaikirche &#8211; the latter is now a concert hall. The city is best known as the home of the University of Rostock &#8211; Einstein received an honorary doctorate from here. Founded in 1419 it&#8217;s one of the world&#8217;s oldest universities.<ul><li>Head over to L&#252;beck which claims to be the inventor of marzipan. Explore the Medieval city with its fairytale tower-style gate. Pay a visit to Caf&#233; Niederegger the town&#8217;s most famous producer of the almond-based sweet and give it a try.</li><li>Visit the nearby popular resort town of Warnem&#252;nde. Here you&#8217;ll find streets filled with quaint former sea-farers&#8217; houses a long sandy beach and towering lighthouse that you can climb. The panoramic views are worth the 135 steps up to the top.</li><li>Take a walk along the cobbled Alter Strom. This is the old channel that used to be Rostock&#8217;s only shipping lane. It&#8217;s lively and lined with fishing boats independent shops bars and restaurants.</li></ul>
L48462,90,Location name,Port Blair
L48462,2250,Intro - CRU,Port Blair might be the biggest city in the Andaman archipelago which is made up of 572 islands but it&#8217;s still pretty pocket-sized. Its collection of tin-roofed houses is only home to around 100000 permanent residents. This place has plenty of history to its name though especially when it comes to Indian independence &#8211; the city&#8217;s gold tribute to Gandhi stands proud in its centre. And it&#8217;s all topped off with a healthy dose of natural sights. These include tropical forests palm-fringed beaches and marine life such as turtles reef fish and rays.<ul><li>Get a sense of Port Blair&#8217;s chequered past at the remains of Kala Pani prison. Indian freedom fighters were imprisoned here during the struggle for independence. Exhibitions along with a sound and light show will tell you all about its history.</li><li>Barter with sellers at Aberdeen Bazaar. This market specialises in spices shells and wood carvings.</li><li>Kick back on Corbyn&#8217;s Cove beach. This sandy stretch is lined with palms and thanks to its calm waters is a popular swimming spot. You&#8217;ve got a couple of eateries to choose from here too.</li></ul>
L48463,90,Location name,Phu My (for Ho Chi Minh City)
