ITINERARY_ID,PORT_ID,DAY,TIME_IN_PORT,TIME_OUT_PORT,TENDER
387895,003990,6,08:00,16:00,N
387895,L42262,7,08:00,17:00,N
387895,002111,8,06:00,23:59,N
387895,L42262,9,00:01,10:30,N
387895,,10,,,N
387895,003989,11,07:00,14:00,N
387895,,12,,,N
387895,,13,,,N
387895,,14,,,N
387895,003157,15,06:00,,N
387897,L42266,1,,23:59,N
387897,L42266,2,00:01,18:00,N
387897,L42265,3,06:00,18:00,N
387897,L48492,4,08:00,17:00,N
387897,003990,5,08:00,16:00,N
387897,L42262,6,08:00,17:00,N
387897,002111,7,06:00,23:59,N
387897,002111,8,00:01,10:30,N
387897,,9,,,N
387897,003989,10,07:00,14:00,N
387897,,11,,,N
387897,,12,,,N
387897,,13,,,N
387897,003157,14,06:00,23:59,N
387897,003157,15,00:01,,N
387899,L42266,1,,23:59,N
387899,L42266,2,00:01,18:00,N
387899,L42265,3,06:00,18:00,N
387899,L48492,4,08:00,17:00,N
387899,003990,5,08:00,16:00,N
387899,L42262,6,08:00,17:00,N
387899,002111,7,06:00,23:59,N
387899,002111,8,00:01,10:30,N
387899,,9,,,N
387899,003989,10,07:00,14:00,N
387899,,11,,,N
387899,,12,,,N
387899,,13,,,N
387899,003157,14,06:00,23:59,N
387899,003157,15,00:01,,N
387901,L48492,4,08:00,17:00,N
387901,003990,5,08:00,16:00,N
387901,L42262,6,08:00,17:00,N
387901,002111,7,06:00,23:59,N
387901,002111,8,00:01,10:30,N
387901,,9,,,N
387901,003989,10,07:00,14:00,N
387901,,11,,,N
387901,,12,,,N
387901,,13,,,N
387901,003157,14,06:00,23:59,N
387901,003157,15,00:01,,N
387901,L42266,1,,23:59,N
387901,L42266,2,00:01,18:00,N
387901,L42265,3,06:00,18:00,N
387903,002111,1,,23:59,N
387903,002111,2,00:01,10:30,N
387903,,3,,,N
387903,003989,4,07:00,14:00,N
387903,,5,,,N
387903,,6,,,N
387903,,7,,,N
387903,003157,8,06:00,23:59,N
387903,003157,9,00:01,23:59,N
387903,003157,10,00:01,19:00,N
387903,CMS105,11,22:30,23:59,N
387903,CMS105,12,00:01,15:00,N
387903,CMS018,13,06:00,19:00,N
387903,,14,,,N
387903,000867,15,12:00,20:00,N
387903,000718,16,07:00,,N
387905,002111,1,,23:59,N
387905,002111,2,00:01,10:30,N
387905,,3,,,N
387905,003989,4,07:00,14:00,N
387905,,5,,,N
387905,,6,,,N
387905,,7,,,N
387905,003157,8,06:00,23:59,N
387905,003157,9,00:01,23:59,N
387905,003157,10,00:01,19:00,N
387905,CMS105,11,22:30,23:59,N
387905,CMS105,12,00:01,15:00,N
387905,CMS018,13,06:00,19:00,N
387905,,14,,,N
387905,000867,15,12:00,20:00,N
387905,000718,16,07:00,,N
387907,002111,1,,23:59,N
387907,002111,2,00:01,10:30,N
387907,,3,,,N
387907,003989,4,07:00,14:00,N
387907,,5,,,N
387907,,6,,,N
387907,,7,,,N
387907,003157,8,06:00,23:59,N
387907,003157,9,00:01,23:59,N
387907,003157,10,00:01,19:00,N
387907,CMS105,11,22:30,23:59,N
387907,CMS105,12,00:01,15:00,N
387907,CMS018,13,06:00,19:00,N
387907,,14,,,N
387907,000867,15,12:00,20:00,N
387907,000718,16,07:00,,N
387909,002111,1,,10:30,N
387909,,2,,,N
387909,003989,3,07:00,14:00,N
387909,,4,,,N
387909,,5,,,N
387909,,6,,,N
387909,003157,7,06:00,23:59,N
387909,003157,8,00:01,23:59,N
387909,003157,9,00:01,19:00,N
387909,CMS105,10,22:30,23:59,N
387909,CMS105,11,00:01,15:00,N
387909,CMS018,12,06:00,19:00,N
387909,,13,,,N
387909,000867,14,12:00,20:00,N
387909,000718,15,07:00,,N
387911,002111,1,,10:30,N
387911,,2,,,N
387911,003989,3,07:00,14:00,N
387911,,4,,,N
387911,,5,,,N
387911,,6,,,N
387911,003157,7,06:00,23:59,N
387911,003157,8,00:01,23:59,N
387911,003157,9,00:01,19:00,N
387911,CMS105,10,22:30,23:59,N
387911,CMS105,11,00:01,15:00,N
387911,CMS018,12,06:00,19:00,N
387911,,13,,,N
387911,000867,14,12:00,20:00,N
387911,000718,15,07:00,,N
387913,002111,1,,10:30,N
387913,,2,,,N
387913,003989,3,07:00,14:00,N
387913,,4,,,N
387913,,5,,,N
387913,,6,,,N
387913,003157,7,06:00,23:59,N
387913,003157,8,00:01,23:59,N
387913,003157,9,00:01,19:00,N
387913,CMS105,10,22:30,23:59,N
387913,CMS105,11,00:01,15:00,N
387913,CMS018,12,06:00,19:00,N
387913,,13,,,N
387913,000867,14,12:00,20:00,N
387913,000718,15,07:00,,N
387915,003157,1,,23:59,N
387915,003157,2,00:01,23:59,N
387915,003157,3,00:01,23:59,N
387915,CMS105,4,22:30,23:59,N
387915,CMS105,5,00:01,23:59,N
387915,CMS018,6,06:00,19:00,N
387915,,7,,,N
387915,000867,8,12:00,20:00,N
387915,000718,9,07:00,,N
387917,003157,1,,23:59,N
387917,003157,2,00:01,23:59,N
387917,003157,3,00:01,23:59,N
387917,CMS105,4,22:30,23:59,N
387917,CMS105,5,00:01,23:59,N
387917,CMS018,6,06:00,19:00,N
387917,,7,,,N
387917,000867,8,12:00,20:00,N
387917,000718,9,07:00,,N
387919,003157,1,,23:59,N
387919,003157,2,00:01,23:59,N
387919,003157,3,00:01,23:59,N
387919,CMS105,4,22:30,23:59,N
387919,CMS105,5,00:01,23:59,N
387919,CMS018,6,06:00,19:00,N
387919,,7,,,N
387919,000867,8,12:00,20:00,N
387919,000718,9,07:00,,N
387921,CMS018,5,06:00,19:00,N
387921,,6,,,N
387921,000718,8,07:00,,N
387921,000867,7,12:00,20:00,N
387921,003157,2,00:01,19:00,N
387921,CMS105,3,22:30,23:59,N
387921,CMS105,4,00:01,15:00,N
387921,003157,1,,23:59,N
387923,003157,1,,23:59,N
387923,CMS018,5,06:00,19:00,N
387923,,6,,,N
387923,000718,8,07:00,,N
387923,000867,7,12:00,20:00,N
387923,003157,2,00:01,19:00,N
387923,CMS105,3,22:30,23:59,N
387923,CMS105,4,00:01,15:00,N
387925,003157,1,,23:59,N
387925,CMS018,5,06:00,19:00,N
387925,,6,,,N
387925,000718,8,07:00,,N
387925,000867,7,12:00,20:00,N
387925,003157,2,00:01,19:00,N
387925,CMS105,3,22:30,23:59,N
387925,CMS105,4,00:01,15:00,N
387797,001629,1,,18:00,N
387797,,2,,,N
387797,001636,3,08:00,18:00,N
387797,CMS105,4,22:30,23:59,N
387797,CMS105,5,00:01,15:00,N
387797,,6,,,N
387797,003157,7,06:00,23:59,N
387797,003157,8,00:01,23:59,N
387797,003157,9,00:01,19:00,N
387797,,10,,,N
387797,,11,,,N
387797,,12,,,N
387797,,13,,,N
387797,,14,,,N
387797,002111,15,18:30,23:59,N
387797,002111,16,00:01,,N
387799,003157,1,,23:59,N
387799,003157,2,00:01,19:00,N
387799,,3,,,N
387799,,4,,,N
387799,,5,,,N
387799,,6,,,N
387799,,7,,,N
387799,002111,8,18:30,23:59,N
387799,002111,9,00:01,17:00,N
387799,L42262,10,08:00,17:00,N
387799,003990,11,09:00,17:00,N
387799,L42265,12,08:00,17:00,N
387799,L48492,13,08:00,18:00,N
387799,L42266,14,08:00,23:59,N
387799,L42266,15,00:01,,N
387801,003157,1,,23:59,N
387801,003157,2,00:01,19:00,N
387801,,3,,,N
387801,,4,,,N
387801,,5,,,N
387801,,6,,,N
387801,,7,,,N
387801,002111,8,18:30,23:59,N
387801,002111,9,00:01,17:00,N
387801,L42262,10,08:00,17:00,N
387801,003990,11,09:00,17:00,N
387801,L42265,12,08:00,17:00,N
387801,L48492,13,08:00,18:00,N
387801,L42266,14,08:00,23:59,N
387801,L42266,15,00:01,,N
387803,003157,1,,23:59,N
387803,003157,2,00:01,19:00,N
387803,,3,,,N
387803,,4,,,N
387803,,5,,,N
387803,,6,,,N
387803,,7,,,N
387803,002111,8,18:30,23:59,N
387803,002111,9,00:01,17:00,N
387803,L42262,10,08:00,17:00,N
387803,003990,11,09:00,17:00,N
387803,L42265,12,08:00,17:00,N
387803,L48492,13,08:00,18:00,N
387803,L42266,14,08:00,23:59,N
387803,L42266,15,00:01,,N
387805,003157,1,,19:00,N
387805,,2,,,N
387805,,3,,,N
387805,,4,,,N
387805,,5,,,N
387805,,6,,,N
387805,002111,7,18:30,23:59,N
387805,002111,8,00:01,17:00,N
387805,L42262,9,08:00,17:00,N
387805,003990,10,09:00,17:00,N
387805,L42265,11,08:00,17:00,N
387805,L48492,12,08:00,18:00,N
387805,L42266,13,08:00,23:59,N
387805,L42266,14,00:01,23:59,N
387805,L42266,15,00:01,,N
387807,003157,1,,19:00,N
387807,,2,,,N
387807,,3,,,N
387807,,4,,,N
387807,,5,,,N
387807,,6,,,N
387807,002111,7,18:30,23:59,N
387807,002111,8,00:01,17:00,N
387807,L42262,9,08:00,17:00,N
387807,003990,10,09:00,17:00,N
387807,L42265,11,08:00,17:00,N
387807,L48492,12,08:00,18:00,N
387807,L42266,13,08:00,23:59,N
387807,L42266,14,00:01,23:59,N
387807,L42266,15,00:01,,N
387809,003157,1,,19:00,N
387809,,2,,,N
387809,,3,,,N
387809,,4,,,N
387809,,5,,,N
387809,,6,,,N
387809,002111,7,18:30,23:59,N
387809,002111,8,00:01,17:00,N
387809,L42262,9,08:00,17:00,N
387809,003990,10,09:00,17:00,N
387809,L42265,11,08:00,17:00,N
387809,L48492,12,08:00,18:00,N
387809,L42266,13,08:00,23:59,N
387809,L42266,14,00:01,23:59,N
387809,L42266,15,00:01,,N
387811,002111,2,00:01,17:00,N
387811,L42262,3,08:00,17:00,N
387811,003990,4,09:00,17:00,N
387811,L42265,5,08:00,17:00,N
387811,L48492,6,08:00,18:00,N
387811,L42266,7,08:00,23:59,N
387811,L42266,8,00:01,23:59,N
387811,L42266,9,00:01,18:00,N
387811,,10,,,N
387811,,11,,,N
387811,004966,12,08:00,17:00,N
387811,L48490,13,08:00,19:00,N
387811,L48482,14,08:00,17:00,N
387811,004476,15,06:00,,N
387811,002111,1,,23:59,N
387813,002111,2,00:01,17:00,N
387813,L42262,3,08:00,17:00,N
387813,003990,4,09:00,17:00,N
387813,L42265,5,08:00,17:00,N
387813,L48492,6,08:00,18:00,N
387813,L42266,7,08:00,23:59,N
387813,L42266,8,00:01,23:59,N
387813,L42266,9,00:01,18:00,N
387813,,10,,,N
387813,,11,,,N
387813,004966,12,08:00,17:00,N
387813,L48490,13,08:00,19:00,N
387813,L48482,14,08:00,17:00,N
387813,004476,15,06:00,,N
387813,002111,1,,23:59,N
387815,002111,2,00:01,17:00,N
387815,L42262,3,08:00,17:00,N
387815,003990,4,09:00,17:00,N
387815,L42265,5,08:00,17:00,N
387815,L48492,6,08:00,18:00,N
387815,L42266,7,08:00,23:59,N
387815,L42266,8,00:01,23:59,N
387815,L42266,9,00:01,18:00,N
387815,,10,,,N
387815,,11,,,N
387815,004966,12,08:00,17:00,N
387815,L48490,13,08:00,19:00,N
387815,L48482,14,08:00,17:00,N
387815,004476,15,06:00,,N
387815,002111,1,,23:59,N
387817,L48482,13,08:00,17:00,N
387817,004476,14,06:00,23:59,N
387817,004476,15,00:01,,N
387817,002111,1,,17:00,N
387817,L42262,2,08:00,17:00,N
387817,003990,3,09:00,17:00,N
387817,L42265,4,08:00,17:00,N
387817,L48492,5,08:00,18:00,N
387817,L42266,6,08:00,23:59,N
387817,L42266,7,00:01,23:59,N
387817,L42266,8,00:01,18:00,N
387817,,9,,,N
387817,,10,,,N
387817,004966,11,08:00,17:00,N
387817,L48490,12,08:00,19:00,N
387819,002111,1,,17:00,N
387819,L42262,2,08:00,17:00,N
387819,003990,3,09:00,17:00,N
387819,L42265,4,08:00,17:00,N
387819,L48492,5,08:00,18:00,N
387819,L42266,6,08:00,23:59,N
387819,L42266,7,00:01,23:59,N
387819,L42266,8,00:01,18:00,N
387819,,9,,,N
387819,,10,,,N
387819,004966,11,08:00,17:00,N
387819,L48490,12,08:00,19:00,N
387819,L48482,13,08:00,17:00,N
387819,004476,14,06:00,23:59,N
387819,004476,15,00:01,,N
387821,002111,1,,17:00,N
387821,L42262,2,08:00,17:00,N
387821,003990,3,09:00,17:00,N
387821,L42265,4,08:00,17:00,N
387821,L48492,5,08:00,18:00,N
387821,L42266,6,08:00,23:59,N
387821,L42266,7,00:01,23:59,N
387821,L42266,8,00:01,18:00,N
387821,,9,,,N
387821,,10,,,N
387821,004966,11,08:00,17:00,N
387821,L48490,12,08:00,19:00,N
387821,L48482,13,08:00,17:00,N
387821,004476,14,06:00,23:59,N
387821,004476,15,00:01,,N
387823,L42266,1,,23:59,N
387823,L42266,2,00:01,18:00,N
387823,,3,,,N
387823,,4,,,N
387823,004966,5,08:00,17:00,N
387823,L48490,6,08:00,19:00,N
387823,L48482,7,08:00,17:00,N
387823,004476,8,06:00,23:59,N
387823,004476,9,00:01,15:00,N
387823,001447,10,08:00,18:00,N
387823,,11,,,N
387823,,12,,,N
387823,L48471,13,07:00,18:00,Y
387823,000428,14,08:00,18:00,N
387823,000543,15,06:00,,N
387825,L42266,1,,23:59,N
387825,L42266,2,00:01,18:00,N
387825,,3,,,N
387825,,4,,,N
387825,004966,5,08:00,17:00,N
387825,L48490,6,08:00,19:00,N
387825,L48482,7,08:00,17:00,N
387825,004476,8,06:00,23:59,N
387825,004476,9,00:01,15:00,N
387825,001447,10,08:00,18:00,N
387825,,11,,,N
387825,,12,,,N
387825,L48471,13,07:00,18:00,Y
387825,000428,14,08:00,18:00,N
387825,000543,15,06:00,,N
387827,L42266,1,,23:59,N
387827,L42266,2,00:01,18:00,N
387827,,3,,,N
387827,,4,,,N
387827,004966,5,08:00,17:00,N
387827,L48490,6,08:00,19:00,N
387827,L48482,7,08:00,17:00,N
387827,004476,8,06:00,23:59,N
387827,004476,9,00:01,15:00,N
387827,001447,10,08:00,18:00,N
387827,,11,,,N
387827,,12,,,N
387827,L48471,13,07:00,18:00,Y
387827,000428,14,08:00,18:00,N
387827,000543,15,06:00,,N
387829,L42266,1,,18:00,N
387829,,2,,,N
387829,,3,,,N
387829,004966,4,08:00,17:00,N
387829,L48490,5,08:00,19:00,N
387829,L48482,6,08:00,17:00,N
387829,004476,7,06:00,23:59,N
387829,004476,8,00:01,15:00,N
387829,001447,9,08:00,18:00,N
387829,,10,,,N
387829,,11,,,N
387829,L48471,12,07:00,18:00,N
387829,000543,14,06:00,23:59,N
387829,000543,15,00:01,,N
387829,000428,13,08:00,18:00,N
387831,L42266,1,,18:00,N
387831,,2,,,N
387831,,3,,,N
387831,004966,4,08:00,17:00,N
387831,L48490,5,08:00,19:00,N
387831,L48482,6,08:00,17:00,N
387831,004476,7,06:00,23:59,N
387831,004476,8,00:01,15:00,N
387831,001447,9,08:00,18:00,N
387831,,10,,,N
387831,,11,,,N
387831,L48471,12,07:00,18:00,N
387831,000543,14,06:00,23:59,N
387831,000543,15,00:01,,N
387831,000428,13,08:00,18:00,N
387833,L42266,1,,18:00,N
387833,,2,,,N
387833,,3,,,N
387833,004966,4,08:00,17:00,N
387833,L48490,5,08:00,19:00,N
387833,L48482,6,08:00,17:00,N
387833,004476,7,06:00,23:59,N
387833,004476,8,00:01,15:00,N
387833,001447,9,08:00,18:00,N
387833,,10,,,N
387833,,11,,,N
387833,L48471,12,07:00,18:00,N
387833,000543,14,06:00,23:59,N
387833,000543,15,00:01,,N
387833,000428,13,08:00,18:00,N
387835,000545,10,08:00,16:00,N
387835,L48488,11,08:00,19:00,N
387835,000483,12,08:00,20:00,N
387835,,13,,,N
387835,002101,14,07:00,17:00,N
387835,L48486,15,06:00,,N
387835,004476,1,,23:59,N
387835,004476,2,00:01,15:00,N
387835,001447,3,08:00,18:00,N
387835,,4,,,N
387835,,5,,,N
387835,L48471,6,07:00,18:00,N
387835,000428,7,08:00,18:00,N
387835,000543,8,06:00,23:59,N
387835,000543,9,00:01,16:00,N
387837,004476,1,,23:59,N
387837,004476,2,00:01,15:00,N
387837,001447,3,08:00,18:00,N
387837,,4,,,N
387837,,5,,,N
387837,L48471,6,07:00,18:00,N
387837,000428,7,08:00,18:00,N
387837,000543,8,06:00,23:59,N
387837,000543,9,00:01,16:00,N
387837,000545,10,08:00,16:00,N
387837,L48488,11,08:00,19:00,N
387837,000483,12,08:00,20:00,N
387837,,13,,,N
387837,002101,14,07:00,17:00,N
387837,L48486,15,06:00,,N
387839,004476,1,,23:59,N
387839,004476,2,00:01,15:00,N
387839,001447,3,08:00,18:00,N
387839,,4,,,N
387839,,5,,,N
387839,L48471,6,07:00,18:00,N
387839,000428,7,08:00,18:00,N
387839,000543,8,06:00,23:59,N
387839,000543,9,00:01,16:00,N
387839,000545,10,08:00,16:00,N
387839,L48488,11,08:00,19:00,N
387839,000483,12,08:00,20:00,N
387839,,13,,,N
387839,002101,14,07:00,17:00,N
387839,L48486,15,06:00,,N
387841,004476,1,,15:00,N
387841,001447,2,08:00,18:00,N
387841,,3,,,N
387841,,4,,,N
387841,L48471,5,07:00,18:00,N
387841,000428,6,08:00,18:00,N
387841,000543,7,06:00,23:59,N
387841,000543,8,00:01,16:00,N
387841,000545,9,08:00,16:00,N
387841,L48488,10,08:00,19:00,N
387841,000483,11,08:00,20:00,N
387841,,12,,,N
387841,002101,13,07:00,17:00,N
387841,L48486,14,06:00,23:59,N
387841,L48486,15,00:01,,N
387843,004476,1,,15:00,N
387843,001447,2,08:00,18:00,N
387843,,3,,,N
387843,,4,,,N
387843,L48471,5,07:00,18:00,N
387843,000428,6,08:00,18:00,N
387843,000543,7,06:00,23:59,N
387843,000543,8,00:01,16:00,N
387843,000545,9,08:00,16:00,N
387843,L48488,10,08:00,19:00,N
387843,000483,11,08:00,20:00,N
387843,,12,,,N
387843,002101,13,07:00,17:00,N
387843,L48486,14,06:00,23:59,N
387843,L48486,15,00:01,,N
387845,004476,1,,15:00,N
387845,001447,2,08:00,18:00,N
387845,,3,,,N
387845,,4,,,N
387845,L48471,5,07:00,18:00,N
387845,000428,6,08:00,18:00,N
387845,000543,7,06:00,23:59,N
387845,000543,8,00:01,16:00,N
387845,000545,9,08:00,16:00,N
387845,L48488,10,08:00,19:00,N
387845,000483,11,08:00,20:00,N
387845,,12,,,N
387845,002101,13,07:00,17:00,N
387845,L48486,14,06:00,23:59,N
387845,L48486,15,00:01,,N
387855,000543,8,06:00,23:59,N
387855,000543,9,00:01,16:00,N
387855,,10,,,N
387855,L48462,11,08:00,18:00,N
387855,,12,,,N
387855,,13,,,N
387855,001447,14,08:00,17:00,N
387855,004476,15,06:00,,N
387855,L48486,1,,23:59,N
387855,L48486,2,00:01,16:00,N
387855,L48467,3,07:00,21:00,N
387855,,4,,,N
387855,L48463,5,07:00,18:00,N
387855,,6,,,N
387855,L48483,7,07:00,14:00,N
387857,L48486,1,,23:59,N
387857,L48486,2,00:01,16:00,N
387857,L48467,3,07:00,21:00,N
387857,,4,,,N
387857,L48463,5,07:00,18:00,N
387857,,6,,,N
387857,L48483,7,07:00,14:00,N
387857,000543,8,06:00,23:59,N
387857,000543,9,00:01,16:00,N
387857,,10,,,N
387857,L48462,11,08:00,18:00,N
387857,,12,,,N
387857,,13,,,N
387857,001447,14,08:00,17:00,N
387857,004476,15,06:00,,N
387859,L48486,1,,23:59,N
387859,L48486,2,00:01,16:00,N
387859,L48467,3,07:00,21:00,N
387859,,4,,,N
387859,L48463,5,07:00,18:00,N
387859,,6,,,N
387859,L48483,7,07:00,14:00,N
387859,000543,8,06:00,23:59,N
387859,000543,9,00:01,16:00,N
387859,,10,,,N
387859,L48462,11,08:00,18:00,N
387859,,12,,,N
387859,,13,,,N
387859,001447,14,08:00,17:00,N
387859,004476,15,06:00,,N
387861,L48486,1,,16:00,N
387861,L48467,2,07:00,21:00,N
387861,,3,,,N
387861,L48463,4,07:00,18:00,N
387861,,5,,,N
387861,L48483,6,07:00,14:00,N
387861,000543,7,06:00,23:59,N
387861,000543,8,00:01,16:00,N
387861,,9,,,N
387861,L48462,10,08:00,18:00,N
387861,,11,,,N
387861,,12,,,N
387861,001447,13,08:00,17:00,N
387861,004476,14,06:00,23:59,N
387861,004476,15,00:01,,N
387863,L48486,1,,16:00,N
387863,L48467,2,07:00,21:00,N
387863,,3,,,N
387863,L48463,4,07:00,18:00,N
387863,,5,,,N
387863,L48483,6,07:00,14:00,N
387863,000543,7,06:00,23:59,N
387863,000543,8,00:01,16:00,N
387863,,9,,,N
387863,L48462,10,08:00,18:00,N
387863,,11,,,N
387863,,12,,,N
387863,001447,13,08:00,17:00,N
387863,004476,14,06:00,23:59,N
387863,004476,15,00:01,,N
387865,L48486,1,,16:00,N
387865,L48467,2,07:00,21:00,N
387865,,3,,,N
387865,L48463,4,07:00,18:00,N
387865,,5,,,N
387865,L48483,6,07:00,14:00,N
387865,000543,7,06:00,23:59,N
387865,000543,8,00:01,16:00,N
387865,,9,,,N
387865,L48462,10,08:00,18:00,N
387865,,11,,,N
387865,,12,,,N
387865,001447,13,08:00,17:00,N
387865,004476,14,06:00,23:59,N
387865,004476,15,00:01,,N
387867,L48462,4,08:00,18:00,N
387867,,5,,,N
387867,,6,,,N
387867,001447,7,08:00,17:00,N
387867,004476,8,06:00,23:59,N
387867,004476,9,00:01,18:00,N
387867,L48482,10,08:00,17:00,N
387867,L48490,11,08:00,18:00,N
387867,004966,12,09:00,19:00,N
387867,,13,,,N
387867,,14,,,N
387867,L42266,15,06:00,,N
387867,000543,1,,23:59,N
387867,000543,2,00:01,16:00,N
387867,,3,,,N
387869,000543,1,,23:59,N
387869,000543,2,00:01,16:00,N
387869,,3,,,N
387869,L48462,4,08:00,18:00,N
387869,,5,,,N
387869,,6,,,N
387869,001447,7,08:00,17:00,N
387869,004476,8,06:00,23:59,N
387869,004476,9,00:01,18:00,N
387869,L48482,10,08:00,17:00,N
387869,L48490,11,08:00,18:00,N
387869,004966,12,09:00,19:00,N
387869,,13,,,N
387869,,14,,,N
387869,L42266,15,06:00,,N
387871,000543,1,,23:59,N
387871,000543,2,00:01,16:00,N
387871,,3,,,N
387871,L48462,4,08:00,18:00,N
387871,,5,,,N
387871,,6,,,N
387871,001447,7,08:00,17:00,N
387871,004476,8,06:00,23:59,N
387871,004476,9,00:01,18:00,N
387871,L48482,10,08:00,17:00,N
387871,L48490,11,08:00,18:00,N
387871,004966,12,09:00,19:00,N
387871,,13,,,N
387871,,14,,,N
387871,L42266,15,06:00,,N
387873,000543,1,,16:00,N
387873,,2,,,N
387873,L48462,3,08:00,18:00,N
387873,,4,,,N
387873,,5,,,N
387873,001447,6,08:00,17:00,N
387873,004476,7,06:00,23:59,N
387873,004476,8,00:01,18:00,N
387873,L48482,9,08:00,17:00,N
387873,L48490,10,08:00,18:00,N
387873,004966,11,09:00,19:00,N
387873,,12,,,N
387873,,13,,,N
387873,L42266,14,06:00,23:59,N
387873,L42266,15,00:01,,N
387875,000543,1,,16:00,N
387875,,2,,,N
387875,L48462,3,08:00,18:00,N
387875,,4,,,N
387875,,5,,,N
387875,001447,6,08:00,17:00,N
387875,004476,7,06:00,23:59,N
387875,004476,8,00:01,18:00,N
387875,L48482,9,08:00,17:00,N
387875,L48490,10,08:00,18:00,N
387875,004966,11,09:00,19:00,N
387875,,12,,,N
387875,,13,,,N
387875,L42266,14,06:00,23:59,N
387875,L42266,15,00:01,,N
387877,000543,1,,16:00,N
387877,,2,,,N
387877,L48462,3,08:00,18:00,N
387877,,4,,,N
387877,,5,,,N
387877,001447,6,08:00,17:00,N
387877,004476,7,06:00,23:59,N
387877,004476,8,00:01,18:00,N
387877,L48482,9,08:00,17:00,N
387877,L48490,10,08:00,18:00,N
387877,004966,11,09:00,19:00,N
387877,,12,,,N
387877,,13,,,N
387877,L42266,14,06:00,23:59,N
387877,L42266,15,00:01,,N
387879,004476,1,,23:59,N
387879,004476,2,00:01,18:00,N
387879,L48482,3,08:00,17:00,N
387879,L48490,4,08:00,18:00,N
387879,004966,5,09:00,19:00,N
387879,,6,,,N
387879,,7,,,N
387879,L42266,8,06:00,23:59,N
387879,L42266,9,00:01,23:59,N
387879,L42266,10,00:01,18:00,N
387879,L42265,11,06:00,18:00,N
387879,L48492,12,08:00,17:00,N
387879,003990,13,08:00,16:00,N
387879,L42262,14,08:00,17:00,N
387879,002111,15,06:00,,N
387881,004476,1,,23:59,N
387881,004476,2,00:01,18:00,N
387881,L48482,3,08:00,17:00,N
387881,L48490,4,08:00,18:00,N
387881,004966,5,09:00,19:00,N
387881,,6,,,N
387881,,7,,,N
387881,L42266,8,06:00,23:59,N
387881,L42266,9,00:01,23:59,N
387881,L42266,10,00:01,18:00,N
387881,L42265,11,06:00,18:00,N
387881,L48492,12,08:00,17:00,N
387881,003990,13,08:00,16:00,N
387881,L42262,14,08:00,17:00,N
387881,002111,15,06:00,,N
387883,004476,1,,23:59,N
387883,004476,2,00:01,18:00,N
387883,L48482,3,08:00,17:00,N
387883,L48490,4,08:00,18:00,N
387883,004966,5,09:00,19:00,N
387883,,6,,,N
387883,,7,,,N
387883,L42266,8,06:00,23:59,N
387883,L42266,9,00:01,23:59,N
387883,L42266,10,00:01,18:00,N
387883,L42265,11,06:00,18:00,N
387883,L48492,12,08:00,17:00,N
387883,003990,13,08:00,16:00,N
387883,L42262,14,08:00,17:00,N
387883,002111,15,06:00,,N
388531,002849,1,,16:00,N
388531,,2,,,N
388531,000591,3,08:00,17:00,N
388531,002828,4,09:00,17:00,N
388531,,5,,,N
388531,002825,6,08:00,19:00,N
388531,000784,7,09:00,23:59,N
388531,000784,8,00:01,18:00,N
388531,002824,9,08:00,17:00,N
388531,000396,10,10:00,19:00,Y
388531,,11,,,N
388531,002841,12,07:00,18:00,N
388531,CMS201,13,07:00,18:00,N
388531,,14,,,N
388531,002849,15,06:00,,N
388533,002849,1,,16:00,N
388533,,2,,,N
388533,000591,3,08:00,17:00,N
388533,002828,4,09:00,17:00,N
388533,,5,,,N
388533,002825,6,08:00,19:00,N
388533,000784,7,09:00,23:59,N
388533,000784,8,00:01,18:00,N
388533,002824,9,08:00,17:00,N
388533,000396,10,10:00,19:00,Y
388533,,11,,,N
388533,002841,12,07:00,18:00,N
388533,CMS201,13,07:00,18:00,N
388533,,14,,,N
388533,002849,15,06:00,,N
388535,002849,1,,16:00,N
388535,,2,,,N
388535,000591,3,08:00,17:00,N
388535,002828,4,09:00,17:00,N
388535,,5,,,N
388535,002825,6,08:00,19:00,N
388535,000784,7,09:00,23:59,N
388535,000784,8,00:01,18:00,N
388535,002824,9,08:00,17:00,N
388535,000396,10,10:00,19:00,Y
388535,,11,,,N
388535,002841,12,07:00,18:00,N
388535,CMS201,13,07:00,18:00,N
388535,,14,,,N
388535,002849,15,06:00,,N
389303,000719,1,,20:00,N
389303,,2,,,N
389303,001984,3,08:00,23:00,N
389303,L15621,4,08:00,18:00,N
389303,L27691,5,07:00,14:00,N
389303,002049,6,13:00,19:00,N
389303,001181,7,08:00,18:00,Y
389303,000719,8,07:00,,N
388537,002849,1,,16:00,N
388537,,2,,,N
388537,000591,3,08:00,17:00,N
388537,002828,4,09:00,17:00,N
388537,,5,,,N
388537,002825,6,08:00,19:00,N
388537,000784,7,09:00,23:59,N
388537,000784,8,00:01,18:00,N
388537,002824,9,08:00,17:00,N
388537,000396,10,10:00,19:00,Y
388537,,11,,,N
388537,002841,12,07:00,18:00,N
388537,CMS201,13,07:00,18:00,N
388537,,14,,,N
388537,002849,15,06:00,,N
388539,000590,4,10:00,18:00,Y
388539,002831,5,09:00,18:00,N
388539,002829,6,08:00,18:00,N
388539,,7,,,N
388539,002849,8,06:00,,N
388539,002849,1,,16:00,N
388539,,2,,,N
388539,001439,3,08:00,17:00,N
388539,002830,4,08:00,09:00,N
388541,002849,1,,16:00,N
388541,,2,,,N
