SHIP_ID,CABIN_TYPE_ID,CABIN_NO,DECK_NO
150014,1625665,214,4
150014,1625665,221,1
150014,1625665,222,2
150014,1625665,223,3
150014,1625665,224,4
150014,1625665,231,1
150014,1625665,232,2
150014,1625665,233,3
150014,1625665,234,4
150014,1625665,241,1
150014,1625665,242,2
150014,1625665,243,3
150014,1625665,244,4
150014,1625665,251,1
150014,1625665,252,2
150014,1625665,253,3
150014,1625665,254,4
150014,1625665,261,1
150014,1625665,262,2
150014,1625665,263,3
150014,1625665,264,4
150014,1625665,271,1
150014,1625665,272,2
150014,1625665,273,3
150014,1625665,274,4
150014,1625665,281,1
150014,1625665,282,2
150014,1625665,283,3
150014,1625665,284,4
150014,1625665,291,1
150014,1625665,292,2
150014,1625665,293,3
150014,1625665,294,4
150014,1625665,301,1
150014,1625665,302,2
150014,1625665,303,3
150014,1625665,304,4
150014,1625665,311,1
150014,1625665,312,2
150014,1625665,313,3
150014,1625665,314,4
150014,1625665,321,1
150014,1625665,322,2
150014,1625665,323,3
150014,1625665,324,4
150014,1625665,331,1
150014,1625665,332,2
150014,1625665,333,3
150014,1625665,334,4
150014,1625665,341,1
150014,1625665,342,2
150014,1625665,343,3
150014,1625665,344,4
150014,1625665,351,1
150014,1625665,352,2
150014,1625665,353,3
150014,1625665,354,4
150014,1625665,361,1
150014,1625665,362,2
150014,1625665,363,3
150014,1625665,364,4
150014,1625665,371,1
150014,1625665,372,2
150014,1625665,373,3
150014,1625665,374,4
150014,1625665,381,1
150014,1625665,382,2
150014,1625665,383,3
150014,1625665,384,4
150014,1625665,391,1
150014,1625665,392,2
150014,1625665,393,3
150014,1625665,394,4
150014,1625665,401,1
150014,1625665,402,2
150014,1625665,403,3
150014,1625665,404,4
150014,1625665,411,1
150014,1625665,412,2
150014,1625665,413,3
150014,1625665,414,4
150014,1625665,421,1
150014,1625665,422,2
150014,1625665,423,3
150014,1625665,424,4
150014,1625665,431,1
150014,1625665,432,2
150014,1625665,433,3
150014,1625665,434,4
150014,1625665,441,1
150014,1625665,442,2
150014,1625665,443,3
150014,1625665,444,4
150014,1625665,451,1
150014,1625665,452,2
150014,1625665,453,3
150014,1625665,454,4
150014,1625665,461,1
150014,1625665,462,2
150014,1625665,463,3
150014,1625665,464,4
150014,1625665,471,1
150014,1625665,472,2
150014,1625665,473,3
150014,1625665,474,4
150014,1625665,481,1
150014,1625665,482,2
150014,1625665,483,3
150014,1625665,484,4
150014,1625665,491,1
150014,1625665,492,2
150014,1625665,493,3
150014,1625665,494,4
150014,1625665,501,1
150014,1625665,502,2
150014,1625665,503,3
150014,1625665,504,4
150014,1625665,511,1
150014,1625665,512,2
150014,1625665,513,3
150014,1625665,514,4
150014,1625665,521,1
150014,1625665,522,2
150014,1625665,523,3
150014,1625665,524,4
150014,1625665,531,1
150014,1625665,532,2
150014,1625665,533,3
150014,1625665,534,4
150014,1625665,541,1
150014,1625665,542,2
150014,1625665,543,3
150014,1625665,544,4
150014,1625665,551,1
150014,1625665,552,2
150014,1625665,553,3
150014,1625665,554,4
150014,1625665,561,1
150014,1625665,562,2
150014,1625665,563,3
150014,1625665,564,4
150014,1625665,571,1
150014,1625665,572,2
150014,1625665,573,3
150014,1625665,574,4
150014,1625665,581,1
150014,1625665,582,2
150014,1625665,583,3
150014,1625665,584,4
150014,1625665,591,1
150014,1625665,592,2
150014,1625665,593,3
150014,1625665,594,4
150014,1625665,601,1
150014,1625665,602,2
150014,1625665,603,3
150014,1625665,604,4
150014,1625665,611,1
150014,1625665,612,2
150014,1625665,613,3
150014,1625665,614,4
150014,1625665,621,1
150014,1625665,622,2
150014,1625665,623,3
150014,1625665,624,4
150014,1625665,631,1
150014,1625665,632,2
150014,1625665,633,3
150014,1625665,634,4
150014,1625665,641,1
150014,1625665,642,2
150014,1625665,643,3
150014,1625665,644,4
150014,1625665,651,1
150014,1625665,652,2
150014,1625665,653,3
150014,1625665,654,4
150014,1625665,661,1
150014,1625665,662,2
150014,1625665,663,3
150014,1625665,664,4
150014,1625665,671,1
150014,1625665,672,2
150014,1625665,673,3
150014,1625665,674,4
150014,1625665,681,1
150014,1625665,682,2
150014,1625665,683,3
150014,1625665,684,4
150014,1625665,691,1
150014,1625665,692,2
150014,1625665,693,3
150014,1625665,694,4
150014,1625665,701,1
150014,1625665,702,2
150014,1625665,703,3
150014,1625665,704,4
150014,1625665,711,1
150014,1625665,712,2
150014,1625665,713,3
150014,1625665,714,4
150014,1625665,721,1
150014,1625665,722,2
150014,1625665,723,3
150014,1625665,724,4
150014,1625665,731,1
150014,1625665,732,2
150014,1625665,733,3
150014,1625665,734,4
150014,1625665,741,1
150014,1625665,742,2
150014,1625665,743,3
150014,1625665,744,4
150014,1625665,751,1
150014,1625665,752,2
150014,1625665,753,3
150014,1625665,754,4
150014,1625665,761,1
150014,1625665,762,2
150014,1625665,763,3
150014,1625665,764,4
150014,1625665,771,1
150014,1625665,772,2
150014,1625665,773,3
150014,1625665,774,4
150014,1625665,781,1
150014,1625665,782,2
150014,1625665,783,3
150014,1625665,784,4
150014,1625665,791,1
150014,1625665,792,2
150014,1625665,793,3
150014,1625665,794,4
150014,1625665,801,1
150014,1625665,802,2
150014,1625665,803,3
150014,1625665,804,4
150014,1625665,811,1
150014,1625665,812,2
150014,1625665,813,3
150014,1625665,814,4
150014,1625665,821,1
150014,1625665,822,2
150014,1625665,823,3
150014,1625665,824,4
150014,1625665,831,1
150014,1625665,832,2
150014,1625665,833,3
150014,1625665,834,4
150014,1625665,841,1
150014,1625665,842,2
150014,1625665,843,3
150014,1625665,844,4
150014,1625665,851,1
150014,1625665,852,2
150014,1625665,853,3
150014,1625665,854,4
150014,1625665,861,1
150014,1625665,862,2
150014,1625665,863,3
150014,1625665,864,4
150014,1625665,871,1
150014,1625665,872,2
150014,1625665,873,3
150014,1625665,874,4
150014,1625665,881,1
150014,1625665,882,2
150014,1625665,883,3
150014,1625665,884,4
150014,1625665,891,1
150014,1625665,892,2
150014,1625665,893,3
150014,1625665,894,4
150014,1625665,901,1
150014,1625665,902,2
150014,1625665,903,3
150014,1625665,904,4
150014,1625665,911,1
150014,1625665,912,2
150014,1625665,913,3
150014,1625665,914,4
150014,1625665,921,1
150014,1625665,922,2
150014,1625665,923,3
150014,1625665,924,4
150014,1625665,931,1
150014,1625665,932,2
150014,1625665,933,3
150014,1625665,934,4
150014,1625665,941,1
150014,1625665,942,2
150014,1625665,943,3
150014,1625665,944,4
150014,1625665,951,1
150014,1625665,952,2
150014,1625665,953,3
150014,1625665,954,4
150014,1625665,961,1
150014,1625665,962,2
150014,1625665,963,3
150014,1625665,964,4
150014,1625665,971,1
150014,1625665,972,2
150014,1625665,973,3
150014,1625665,974,4
150014,1625665,981,1
150014,1625665,982,2
150014,1625665,983,3
150014,1625665,984,4
150014,1625665,991,1
150014,1625665,992,2
150014,1625665,993,3
150014,1625665,994,4
150014,1625665,1001,1
150014,1625665,1002,2
150014,1625665,1003,3
150014,1625665,1004,4
150014,1625665,1011,1
150014,1625665,1012,2
150014,1625665,1013,3
150014,1625665,1014,4
150014,1625665,1021,1
150014,1625665,1022,2
150014,1625665,1023,3
150014,1625665,1024,4
150014,1625665,1031,1
150014,1625665,1032,2
150014,1625665,1033,3
150014,1625665,1034,4
150014,1625665,1041,1
150014,1625665,1042,2
150014,1625665,1043,3
150014,1625665,1044,4
150014,1625665,1051,1
150014,1625665,1052,2
150014,1625665,1053,3
150014,1625665,1054,4
150014,1625665,1061,1
150014,1625665,1062,2
150014,1625665,1063,3
150014,1625665,1064,4
150014,1625665,1071,1
150014,1625665,1072,2
150014,1625665,1073,3
150014,1625665,1074,4
150014,1625665,1081,1
150014,1625665,1082,2
150014,1625665,1083,3
150014,1625665,1084,4
150014,1625665,1091,1
150014,1625665,1092,2
150014,1625665,1093,3
150014,1625665,1094,4
150014,1625665,1101,1
150014,1625665,1102,2
150014,1625665,1103,3
150014,1625665,1104,4
150014,1625665,1111,1
150014,1625665,1112,2
150014,1625665,1113,3
150014,1625665,1114,4
150014,1625665,1121,1
150014,1625665,1122,2
150014,1625665,1123,3
150014,1625665,1124,4
150014,1625665,1131,1
150014,1625665,1132,2
150014,1625665,1133,3
150014,1625665,1134,4
150014,1625665,1141,1
150014,1625665,1142,2
150014,1625665,1143,3
150014,1625665,1144,4
150014,1625665,1151,1
150014,1625665,1152,2
150014,1625665,1153,3
150014,1625665,1154,4
150014,1625665,1161,1
150014,1625665,1162,2
150014,1625665,1163,3
150014,1625665,1164,4
150014,1625665,1171,1
150014,1625665,1172,2
150014,1625665,1173,3
150014,1625665,1174,4
150014,1625665,1181,1
150014,1625665,1182,2
150014,1625665,1183,3
150014,1625665,1184,4
150014,1625665,1191,1
150014,1625665,1192,2
150014,1625665,1193,3
150014,1625665,1194,4
150014,1625665,1201,1
150014,1625665,1202,2
150014,1625665,1203,3
150014,1625665,1204,4
150014,1625665,1211,1
150014,1625665,1212,2
150014,1625665,1213,3
150014,1625665,1214,4
150014,1625665,1221,1
150014,1625665,1222,2
150014,1625665,1223,3
150014,1625665,1224,4
150014,1625665,1231,1
150014,1625665,1232,2
150014,1625665,1233,3
150014,1625665,1234,4
150014,1625665,1241,1
150014,1625665,1242,2
150014,1625665,1243,3
150014,1625665,1244,4
150014,1625665,1251,1
150014,1625665,1252,2
150014,1625665,1253,3
150014,1625665,1254,4
150014,1625665,1261,1
150014,1625665,1262,2
150014,1625665,1263,3
150014,1625665,1264,4
150014,1625665,1271,1
150014,1625665,1272,2
150014,1625665,1273,3
150014,1625665,1274,4
150014,1625665,1281,1
150014,1625665,1282,2
150014,1625665,1283,3
150014,1625665,1284,4
150014,1625665,1291,1
150014,1625665,1292,2
150014,1625665,1293,3
150014,1625665,1294,4
150014,1625665,1301,1
150014,1625665,1302,2
150014,1625665,1303,3
150014,1625665,1304,4
150014,1625665,1311,1
150014,1625665,1312,2
150014,1625665,1313,3
150014,1625665,1314,4
150014,1625665,1321,1
150014,1625665,1322,2
150014,1625665,1323,3
150014,1625665,1324,4
150014,1625665,1331,1
150014,1625665,1332,2
150014,1625665,1333,3
150014,1625665,1334,4
150014,1625665,1341,1
150014,1625665,1342,2
150014,1625665,1343,3
150014,1625665,1344,4
150014,1625665,1351,1
150014,1625665,1352,2
150014,1625665,1353,3
150014,1625665,1354,4
150014,1625665,1361,1
150014,1625665,1362,2
150014,1625665,1363,3
150014,1625665,1364,4
150014,1625665,1371,1
150014,1625665,1372,2
150014,1625665,1373,3
150014,1625665,1374,4
150014,1625665,1381,1
150014,1625665,1382,2
150014,1625665,1383,3
150014,1625665,1384,4
150014,1625665,1391,1
150014,1625665,1392,2
150014,1625665,1393,3
150014,1625665,1394,4
150014,1625665,1401,1
150014,1625665,1402,2
150014,1625665,1403,3
150014,1625665,1404,4
150014,1625665,1411,1
150014,1625665,1412,2
150014,1625665,1413,3
150014,1625665,1414,4
150014,1625665,1421,1
150014,1625665,1422,2
150014,1625665,1423,3
150014,1625665,1424,4
150014,1625665,1431,1
150014,1625665,1432,2
150014,1625665,1433,3
150014,1625665,1434,4
150014,1625665,1441,1
150014,1625665,1442,2
150014,1625665,1443,3
150014,1625665,1444,4
150014,1625665,1451,1
150014,1625665,1452,2
150014,1625665,1453,3
150014,1625665,1454,4
150014,1625665,1461,1
150014,1625665,1462,2
150014,1625665,1463,3
150014,1625665,1464,4
150014,1625665,1471,1
150014,1625665,1472,2
150014,1625665,1473,3
150014,1625665,1474,4
150014,1625665,1481,1
150014,1625665,1482,2
150014,1625665,1483,3
150014,1625665,1484,4
150014,1625665,1491,1
150014,1625665,1492,2
150014,1625665,1493,3
150014,1625665,1494,4
150014,1625665,1501,1
150014,1625665,1502,2
150014,1625665,1503,3
150014,1625665,1504,4
150014,1625665,1511,1
150014,1625665,1512,2
150014,1625665,1513,3
150014,1625665,1514,4
150014,1625665,1521,1
150014,1625665,1522,2
150014,1625665,1523,3
150014,1625665,1524,4
150014,1625665,1531,1
150014,1625665,1532,2
150014,1625665,1533,3
150014,1625665,1534,4
150014,1625665,1541,1
150014,1625665,1542,2
150014,1625665,1543,3
150014,1625665,1544,4
150014,1625665,1551,1
150014,1625665,1552,2
150014,1625665,1553,3
150014,1625665,1554,4
150014,1625665,1561,1
150014,1625665,1562,2
150014,1625665,1563,3
150014,1625665,1564,4
150014,1625665,1571,1
150014,1625665,1572,2
150014,1625665,1573,3
150014,1625665,1574,4
150014,1625665,1581,1
150014,1625665,1582,2
150014,1625665,1583,3
150014,1625665,1584,4
150014,1625665,1591,1
150014,1625665,1592,2
150014,1625665,1593,3
150014,1625665,1594,4
150014,1625665,1601,1
150014,1625665,1602,2
150014,1625665,1603,3
150014,1625665,1604,4
150014,1625665,1611,1
150014,1625665,1612,2
150014,1625665,1613,3
150014,1625665,1614,4
150014,1625665,1621,1
150014,1625665,1622,2
150014,1625665,1623,3
150014,1625665,1624,4
150014,1625665,1631,1
150014,1625665,1632,2
150014,1625665,1633,3
150014,1625665,1634,4
150014,1625665,1641,1
150014,1625665,1642,2
150014,1625665,1643,3
150014,1625665,1644,4
150014,1625665,1651,1
150014,1625665,1652,2
150014,1625665,1653,3
150014,1625665,1654,4
150014,1625665,1661,1
150014,1625665,1662,2
150014,1625665,1663,3
150014,1625665,1664,4
150014,1625665,1671,1
150014,1625665,1672,2
150014,1625665,1673,3
150014,1625665,1674,4
150014,1625665,1681,1
150014,1625665,1682,2
150014,1625665,1683,3
150014,1625665,1684,4
150014,1625665,1691,1
150014,1625665,1692,2
150014,1625665,1693,3
150014,1625665,1694,4
150014,1625665,1701,1
150014,1625665,1702,2
150014,1625665,1703,3
150014,1625665,1704,4
150014,1625665,1711,1
150014,1625665,1712,2
150014,1625665,1713,3
150014,1625665,1714,4
150014,1625665,1721,1
150014,1625665,1722,2
150014,1625665,1723,3
150014,1625665,1724,4
150014,1625665,1731,1
150014,1625665,1732,2
150014,1625665,1733,3
150014,1625665,1734,4
150014,1625665,1741,1
150014,1625665,1742,2
150014,1625665,1743,3
150014,1625665,1744,4
150014,1625665,1751,1
150014,1625665,1752,2
150014,1625665,1753,3
150014,1625665,1754,4
150014,1625665,1761,1
150014,1625665,1762,2
150014,1625665,1763,3
150014,1625665,1764,4
150014,1625665,1771,1
150014,1625665,1772,2
150014,1625665,1773,3
150014,1625665,1774,4
150014,1625665,1781,1
150014,1625665,1782,2
150014,1625665,1783,3
150014,1625665,1784,4
150014,1625665,1791,1
150014,1625665,1792,2
150014,1625665,1793,3
150014,1625665,1794,4
150014,1625665,1801,1
150014,1625665,1802,2
150014,1625665,1803,3
150014,1625665,1804,4
150014,1625665,1811,1
150014,1625665,1812,2
150014,1625665,1813,3
150014,1625665,1814,4
150014,1625665,1821,1
150014,1625665,1822,2
150014,1625665,1823,3
150014,1625665,1824,4
150014,1625665,1831,1
150014,1625665,1832,2
150014,1625665,1833,3
150014,1625665,1834,4
150014,1625665,1841,1
150014,1625665,1842,2
150014,1625665,1843,3
150014,1625665,1844,4
150014,1625665,1851,1
150014,1625665,1852,2
150014,1625665,1853,3
150014,1625665,1854,4
150014,1625665,1861,1
150014,1625665,1862,2
150014,1625665,1863,3
150014,1625665,1864,4
150014,1625665,1871,1
150014,1625665,1872,2
150014,1625665,1873,3
150014,1625665,1874,4
150014,1625665,1881,1
150014,1625665,1882,2
150014,1625665,1883,3
150014,1625665,1884,4
150014,1625665,1891,1
150014,1625665,1892,2
150014,1625665,1893,3
150014,1625665,1894,4
150014,1625665,1901,1
150014,1625665,1902,2
150014,1625665,1903,3
150014,1625665,1904,4
150014,1625665,1911,1
150014,1625665,1912,2
150014,1625665,1913,3
150014,1625665,1914,4
150014,1625665,1921,1
150014,1625665,1922,2
150014,1625665,1923,3
150014,1625665,1924,4
150014,1625665,1931,1
150014,1625665,1932,2
150014,1625665,1933,3
150014,1625665,1934,4
150014,1625665,1941,1
150014,1625665,1942,2
150014,1625665,1943,3
150014,1625665,1944,4
150014,1625665,1951,1
150014,1625665,1952,2
150014,1625665,1953,3
150014,1625665,1954,4
150014,1625665,1961,1
150014,1625665,1962,2
150014,1625665,1963,3
150014,1625665,1964,4
150014,1625665,1971,1
150014,1625665,1972,2
150014,1625665,1973,3
150014,1625665,1974,4
150014,1625665,1981,1
150014,1625665,1982,2
150014,1625665,1983,3
150014,1625665,1984,4
150014,1625665,1991,1
150014,1625665,1992,2
150014,1625665,1993,3
150014,1625665,1994,4
150014,1625665,2001,1
150014,1625665,2002,2
150014,1625665,2003,3
150014,1625665,2004,4
150014,1625668,11,1
150014,1625668,12,2
150014,1625668,13,3
150014,1625668,14,4
150014,1625668,21,1
150014,1625668,22,2
150014,1625668,23,3
150014,1625668,24,4
150014,1625668,31,1
150014,1625668,32,2
150014,1625668,33,3
150014,1625668,34,4
150014,1625668,41,1
150014,1625668,42,2
150014,1625668,43,3
150014,1625668,44,4
150014,1625668,51,1
150014,1625668,52,2
150014,1625668,53,3
150014,1625668,54,4
150014,1625668,61,1
150014,1625668,62,2
150014,1625668,63,3
150014,1625668,64,4
150014,1625668,71,1
150014,1625668,72,2
150014,1625668,73,3
150014,1625668,74,4
150014,1625668,81,1
150014,1625668,82,2
150014,1625668,83,3
150014,1625668,84,4
150014,1625668,91,1
150014,1625668,92,2
150014,1625668,93,3
150014,1625668,94,4
150014,1625668,101,1
150014,1625668,102,2
150014,1625668,103,3
150014,1625668,104,4
150014,1625668,111,1
150014,1625668,112,2
150014,1625668,113,3
150014,1625668,114,4
150014,1625668,121,1
150014,1625668,122,2
150014,1625668,123,3
150014,1625668,124,4
150014,1625668,131,1
150014,1625668,132,2
150014,1625668,133,3
150014,1625668,134,4
150014,1625668,141,1
150014,1625668,142,2
150014,1625668,143,3
150014,1625668,144,4
150014,1625668,151,1
150014,1625668,152,2
150014,1625668,153,3
150014,1625668,154,4
150014,1625668,161,1
150014,1625668,162,2
150014,1625668,163,3
150014,1625668,164,4
150014,1625668,171,1
150014,1625668,172,2
150014,1625668,173,3
150014,1625668,174,4
150014,1625668,181,1
150014,1625668,182,2
150014,1625668,183,3
150014,1625668,184,4
150014,1625668,191,1
150014,1625668,192,2
150014,1625668,193,3
150014,1625668,194,4
150014,1625668,201,1
150014,1625668,202,2
150014,1625668,203,3
150014,1625668,204,4
150014,1625668,211,1
150014,1625668,212,2
150014,1625668,213,3
150014,1625668,214,4
150014,1625668,221,1
150014,1625668,222,2
150014,1625668,223,3
150014,1625668,224,4
150014,1625668,231,1
150014,1625668,232,2
150014,1625668,233,3
150014,1625668,234,4
150014,1625668,241,1
150014,1625668,242,2
150014,1625668,243,3
150014,1625668,244,4
150014,1625668,251,1
150014,1625668,252,2
150014,1625668,253,3
150014,1625668,254,4
150014,1625668,261,1
150014,1625668,262,2
150014,1625668,263,3
150014,1625668,264,4
150014,1625668,271,1
150014,1625668,272,2
150014,1625668,273,3
150014,1625668,274,4
150014,1625668,281,1
150014,1625668,282,2
150014,1625668,283,3
150014,1625668,284,4
150014,1625668,291,1
150014,1625668,292,2
150014,1625668,293,3
150014,1625668,294,4
150014,1625668,301,1
150014,1625668,302,2
150014,1625668,303,3
150014,1625668,304,4
150014,1625668,311,1
150014,1625668,312,2
150014,1625668,313,3
150014,1625668,314,4
150014,1625668,321,1
150014,1625668,322,2
150014,1625668,323,3
150014,1625668,324,4
150014,1625668,331,1
150014,1625668,332,2
150014,1625668,333,3
150014,1625668,334,4
150014,1625668,341,1
150014,1625668,342,2
150014,1625668,343,3
150014,1625668,344,4
150014,1625668,351,1
150014,1625668,352,2
150014,1625668,353,3
150014,1625668,354,4
150014,1625668,361,1
150014,1625668,362,2
150014,1625668,363,3
150014,1625668,364,4
150014,1625668,371,1
150014,1625668,372,2
150014,1625668,373,3
150014,1625668,374,4
150014,1625668,381,1
150014,1625668,382,2
150014,1625668,383,3
150014,1625668,384,4
150014,1625668,391,1
150014,1625668,392,2
150014,1625668,393,3
150014,1625668,394,4
150014,1625668,401,1
150014,1625668,402,2
150014,1625668,403,3
150014,1625668,404,4
150014,1625668,411,1
150014,1625668,412,2
150014,1625668,413,3
150014,1625668,414,4
150014,1625668,421,1
150014,1625668,422,2
150014,1625668,423,3
150014,1625668,424,4
150014,1625668,431,1
150014,1625668,432,2
150014,1625668,433,3
150014,1625668,434,4
150014,1625668,441,1
150014,1625668,442,2
150014,1625668,443,3
150014,1625668,444,4
150014,1625668,451,1
150014,1625668,452,2
150014,1625668,453,3
150014,1625668,454,4
150014,1625668,461,1
150014,1625668,462,2
150014,1625668,463,3
150014,1625668,464,4
150014,1625668,471,1
150014,1625668,472,2
150014,1625668,473,3
150014,1625668,474,4
150014,1625668,481,1
150014,1625668,482,2
150014,1625668,483,3
150014,1625668,484,4
150014,1625668,491,1
150014,1625668,492,2
150014,1625668,493,3
150014,1625668,494,4
150014,1625668,501,1
150014,1625668,502,2
150014,1625668,503,3
150014,1625668,504,4
150014,1625668,511,1
150014,1625668,512,2
150014,1625668,513,3
150014,1625668,514,4
150014,1625668,521,1
150014,1625668,522,2
150014,1625668,523,3
150014,1625668,524,4
150014,1625668,531,1
150014,1625668,532,2
150014,1625668,533,3
150014,1625668,534,4
150014,1625668,541,1
150014,1625668,542,2
150014,1625668,543,3
150014,1625668,544,4
150014,1625668,551,1
150014,1625668,552,2
150014,1625668,553,3
150014,1625668,554,4
150014,1625668,561,1
150014,1625668,562,2
150014,1625668,563,3
150014,1625668,564,4
150014,1625668,571,1
150014,1625668,572,2
150014,1625668,573,3
150014,1625668,574,4
150014,1625668,581,1
150014,1625668,582,2
150014,1625668,583,3
150014,1625668,584,4
150014,1625668,591,1
150014,1625668,592,2
150014,1625668,593,3
150014,1625668,594,4
150014,1625668,601,1
150014,1625668,602,2
150014,1625668,603,3
150014,1625668,604,4
150014,1625668,611,1
150014,1625668,612,2
150014,1625668,613,3
150014,1625668,614,4
150014,1625668,621,1
150014,1625668,622,2
150014,1625668,623,3
150014,1625668,624,4
150014,1625668,631,1
150014,1625668,632,2
150014,1625668,633,3
150014,1625668,634,4
150014,1625668,641,1
150014,1625668,642,2
150014,1625668,643,3
150014,1625668,644,4
150014,1625668,651,1
150014,1625668,652,2
150014,1625668,653,3
150014,1625668,654,4
150014,1625668,661,1
150014,1625668,662,2
150014,1625668,663,3
150014,1625668,664,4
150014,1625668,671,1
150014,1625668,672,2
150014,1625668,673,3
150014,1625668,674,4
150014,1625668,681,1
150014,1625668,682,2
150014,1625668,683,3
150014,1625668,684,4
150014,1625668,691,1
150014,1625668,692,2
150014,1625668,693,3
150014,1625668,694,4
150014,1625668,701,1
150014,1625668,702,2
150014,1625668,703,3
150014,1625668,704,4
150014,1625668,711,1
150014,1625668,712,2
150014,1625668,713,3
150014,1625668,714,4
150014,1625668,721,1
150014,1625668,722,2
150014,1625668,723,3
150014,1625668,724,4
150014,1625668,731,1
150014,1625668,732,2
150014,1625668,733,3
150014,1625668,734,4
150014,1625668,741,1
150014,1625668,742,2
150014,1625668,743,3
150014,1625668,744,4
150014,1625668,751,1
150014,1625668,752,2
150014,1625668,753,3
150014,1625668,754,4
150014,1625668,761,1
150014,1625668,762,2
150014,1625668,763,3
150014,1625668,764,4
150014,1625668,771,1
150014,1625668,772,2
150014,1625668,773,3
150014,1625668,774,4
150014,1625668,781,1
150014,1625668,782,2
150014,1625668,783,3
150014,1625668,784,4
150014,1625668,791,1
150014,1625668,792,2
150014,1625668,793,3
150014,1625668,794,4
150014,1625668,801,1
150014,1625668,802,2
150014,1625668,803,3
150014,1625668,804,4
150014,1625668,811,1
150014,1625668,812,2
150014,1625668,813,3
150014,1625668,814,4
150014,1625668,821,1
150014,1625668,822,2
150014,1625668,823,3
150014,1625668,824,4
150014,1625668,831,1
150014,1625668,832,2
150014,1625668,833,3
150014,1625668,834,4
150014,1625668,841,1
150014,1625668,842,2
150014,1625668,843,3
150014,1625668,844,4
150014,1625668,851,1
150014,1625668,852,2
150014,1625668,853,3
150014,1625668,854,4
150014,1625668,861,1
150014,1625668,862,2
150014,1625668,863,3
150014,1625668,864,4
150014,1625668,871,1
150014,1625668,872,2
150014,1625668,873,3
150014,1625668,874,4
150014,1625668,881,1
150014,1625668,882,2
150014,1625668,883,3
150014,1625668,884,4
150014,1625668,891,1
150014,1625668,892,2
150014,1625668,893,3
150014,1625668,894,4
150014,1625668,901,1
150014,1625668,902,2
150014,1625668,903,3
150014,1625668,904,4
150014,1625668,911,1
150014,1625668,912,2
150014,1625668,913,3
150014,1625668,914,4
150014,1625668,921,1
150014,1625668,922,2
150014,1625668,923,3
150014,1625668,924,4
150014,1625668,931,1
150014,1625668,932,2
150014,1625668,933,3
150014,1625668,934,4
150014,1625668,941,1
150014,1625668,942,2
150014,1625668,943,3
150014,1625668,944,4
150014,1625668,951,1
150014,1625668,952,2
150014,1625668,953,3
150014,1625668,954,4
150014,1625668,961,1
150014,1625668,962,2
150014,1625668,963,3
150014,1625668,964,4
150014,1625668,971,1
150014,1625668,972,2
150014,1625668,973,3
150014,1625668,974,4
150014,1625668,981,1
150014,1625668,982,2
150014,1625668,983,3
150014,1625668,984,4
150014,1625668,991,1
150014,1625668,992,2
150014,1625668,993,3
150014,1625668,994,4
150014,1625668,1001,1
150014,1625668,1002,2
150014,1625668,1003,3
150014,1625668,1004,4
150014,1625668,1011,1
150014,1625668,1012,2
150014,1625668,1013,3
150014,1625668,1014,4
150014,1625668,1021,1
150014,1625668,1022,2
150014,1625668,1023,3
150014,1625668,1024,4
150014,1625668,1031,1
150014,1625668,1032,2
150014,1625668,1033,3
150014,1625668,1034,4
150014,1625668,1041,1
150014,1625668,1042,2
150014,1625668,1043,3
150014,1625668,1044,4
150014,1625668,1051,1
150014,1625668,1052,2
150014,1625668,1053,3
150014,1625668,1054,4
150014,1625668,1061,1
150014,1625668,1062,2
150014,1625668,1063,3
150014,1625668,1064,4
150014,1625668,1071,1
150014,1625668,1072,2
150014,1625668,1073,3
150014,1625668,1074,4
150014,1625668,1081,1
150014,1625668,1082,2
150014,1625668,1083,3
150014,1625668,1084,4
150014,1625668,1091,1
150014,1625668,1092,2
150014,1625668,1093,3
150014,1625668,1094,4
150014,1625668,1101,1
150014,1625668,1102,2
150014,1625668,1103,3
150014,1625668,1104,4
150014,1625668,1111,1
150014,1625668,1112,2
150014,1625668,1113,3
150014,1625668,1114,4
150014,1625668,1121,1
150014,1625668,1122,2
150014,1625668,1123,3
150014,1625668,1124,4
150014,1625668,1131,1
150014,1625668,1132,2
150014,1625668,1133,3
150014,1625668,1134,4
150014,1625668,1141,1
150014,1625668,1142,2
150014,1625668,1143,3
150014,1625668,1144,4
150014,1625668,1151,1
150014,1625668,1152,2
150014,1625668,1153,3
150014,1625668,1154,4
150014,1625668,1161,1
150014,1625668,1162,2
150014,1625668,1163,3
150014,1625668,1164,4
150014,1625668,1171,1
150014,1625668,1172,2
150014,1625668,1173,3
150014,1625668,1174,4
150014,1625668,1181,1
150014,1625668,1182,2
150014,1625668,1183,3
150014,1625668,1184,4
150014,1625668,1191,1
150014,1625668,1192,2
150014,1625668,1193,3
150014,1625668,1194,4
150014,1625668,1201,1
150014,1625668,1202,2
150014,1625668,1203,3
150014,1625668,1204,4
150014,1625668,1211,1
150014,1625668,1212,2
150014,1625668,1213,3
150014,1625668,1214,4
150014,1625668,1221,1
150014,1625668,1222,2
150014,1625668,1223,3
150014,1625668,1224,4
150014,1625668,1231,1
150014,1625668,1232,2
150014,1625668,1233,3
150014,1625668,1234,4
150014,1625668,1241,1
150014,1625668,1242,2
150014,1625668,1243,3
150014,1625668,1244,4
150014,1625668,1251,1
150014,1625668,1252,2
150014,1625668,1253,3
150014,1625668,1254,4
150014,1625668,1261,1
150014,1625668,1262,2
150014,1625668,1263,3
150014,1625668,1264,4
150014,1625668,1271,1
